ticker,caps_count,lower_count,caps_share,zipf,decided_by,classification
KMRK,0,0,,0.0,wordfreq,normal
KMTS,0,0,,0.0,wordfreq,normal
KNCT,0,0,,0.0,wordfreq,normal
KNDI,11,0,1.0,0.0,wordfreq,normal
KNGZ,0,0,,0.0,wordfreq,normal
KNOP,1,0,1.0,1.58,wordfreq,normal
KNOV,0,0,,0.0,wordfreq,normal
KNOW,126,25343,0.005,6.1,case_ratio,cashtag_only
KNRG,0,0,,0.0,wordfreq,normal
KNRX,1,0,1.0,0.0,wordfreq,normal
KNSA,5,0,1.0,0.0,wordfreq,normal
KNSL,3,0,1.0,0.0,wordfreq,normal
KNTK,0,0,,0.0,wordfreq,normal
KOCT,0,0,,0.0,wordfreq,normal
KODK,40,2,0.952,0.0,case_ratio,normal
KOID,0,4,0.0,0.0,wordfreq,normal
KOKU,0,0,,2.13,wordfreq,normal
KOLD,3,0,1.0,1.79,wordfreq,normal
KOMP,0,1,0.0,1.21,wordfreq,normal
KONG,8,304,0.026,4.49,case_ratio,cashtag_only
KOOL,0,10,0.0,3.26,wordfreq,normal
KOPN,14,2,0.875,0.0,wordfreq,normal
KORE,7,0,1.0,2.33,wordfreq,normal
KORP,0,0,,1.3,wordfreq,normal
KORU,3,4,0.429,1.72,wordfreq,normal
KOSS,45,16,0.738,2.28,case_ratio,normal
KOYN,0,0,,0.0,wordfreq,normal
KOYNU,0,0,,0.0,wordfreq,normal
KOYNW,0,0,,0.0,wordfreq,normal
KPDD,0,0,,0.0,wordfreq,normal
KPET,0,0,,0.0,wordfreq,normal
KPHO,0,0,,1.29,wordfreq,normal
KPLT,6,0,1.0,0.0,wordfreq,normal
KPRO,0,0,,0.0,wordfreq,normal
KPRX,0,1,0.0,0.0,wordfreq,normal
KPTI,7,0,1.0,0.0,wordfreq,normal
KQQQ,0,1,0.0,0.0,wordfreq,normal
KRAQ,0,0,,0.0,wordfreq,normal
KRAQU,0,0,,0.0,wordfreq,normal
KRAQW,0,0,,0.0,wordfreq,normal
KRBN,0,0,,0.0,wordfreq,normal
KREF,0,0,,0.0,wordfreq,normal
KRKR,0,0,,0.0,wordfreq,normal
KRMA,2,0,1.0,0.0,wordfreq,normal
KRMD,4,0,1.0,0.0,wordfreq,normal
KRMN,2,0,1.0,0.0,wordfreq,normal
KRNT,0,0,,0.0,wordfreq,normal
KRNY,0,0,,0.0,wordfreq,normal
KROP,0,0,,1.42,wordfreq,normal
KROS,0,0,,1.02,wordfreq,normal
KRRO,0,0,,0.0,wordfreq,normal
KRSP,0,0,,0.0,wordfreq,normal
KRUS,1,0,1.0,1.14,wordfreq,normal
KRWX,0,0,,0.0,wordfreq,normal
KRYP,0,0,,0.0,wordfreq,normal
KRYS,0,0,,1.8,wordfreq,normal
KSCP,1,0,1.0,0.0,wordfreq,normal
KSEP,0,0,,0.0,wordfreq,normal
KSLV,0,0,,0.0,wordfreq,normal
KSPI,0,0,,0.0,wordfreq,normal
KSPY,0,0,,0.0,wordfreq,normal
KSTR,0,2,0.0,0.0,wordfreq,normal
KTCC,0,0,,0.0,wordfreq,normal
KTEC,0,0,,0.0,wordfreq,normal
KTOS,10,0,1.0,0.0,wordfreq,normal
KTTA,5,0,1.0,0.0,wordfreq,normal
KTTAW,0,0,,0.0,wordfreq,normal
KTUP,0,0,,0.0,wordfreq,normal
KTWO,0,0,,0.0,wordfreq,normal
KTWOR,0,0,,0.0,wordfreq,normal
KTWOU,0,0,,0.0,wordfreq,normal
KULR,133,6,0.957,0.0,case_ratio,normal
KURA,3,21,0.125,2.18,wordfreq,normal
KURE,0,0,,2.07,wordfreq,normal
KUST,0,1,0.0,1.59,wordfreq,normal
KVAC,0,0,,0.0,wordfreq,normal
KVACU,0,0,,0.0,wordfreq,normal
KVACW,0,0,,0.0,wordfreq,normal
KVHI,0,0,,0.0,wordfreq,normal
KVLE,0,0,,0.0,wordfreq,normal
KVUE,0,0,,1.29,wordfreq,normal
KVYO,0,0,,0.0,wordfreq,normal
KWEB,9,0,1.0,0.0,wordfreq,normal
KWIN,0,0,,1.43,wordfreq,normal
KWMWW,0,0,,0.0,wordfreq,normal
KXIN,5,0,1.0,0.0,wordfreq,normal
KYIV,0,14,0.0,3.08,wordfreq,normal
KYIVW,0,0,,0.0,wordfreq,normal
KYLD,0,0,,0.0,wordfreq,normal
KYMR,0,1,0.0,0.0,wordfreq,normal
KYNB,0,0,,0.0,wordfreq,normal
KYTX,0,0,,0.0,wordfreq,normal
KZIA,1,0,1.0,0.0,wordfreq,normal
LABD,5,0,1.0,0.0,wordfreq,normal
LABT,0,0,,0.0,wordfreq,normal
LABU,17,0,1.0,1.17,wordfreq,normal
LABX,0,0,,0.0,wordfreq,normal
LACG,0,0,,0.0,wordfreq,normal
LADM,0,0,,0.0,wordfreq,normal
LADR,0,0,,0.0,wordfreq,normal
LAES,0,1,0.0,0.0,wordfreq,normal
LAFA,0,0,,1.08,wordfreq,normal
LAFAR,0,0,,0.0,wordfreq,normal
LAFAU,0,0,,0.0,wordfreq,normal
LAKE,13,104,0.111,4.83,case_ratio,cashtag_only
LALT,0,0,,0.0,wordfreq,normal
LAMR,0,0,,0.0,wordfreq,normal
LAND,11,887,0.012,5.22,case_ratio,cashtag_only
LANDO,0,2,0.0,2.75,wordfreq,normal
LANDP,0,0,,0.0,wordfreq,normal
LANV,0,0,,0.0,wordfreq,normal
LAPR,0,0,,0.0,wordfreq,normal
LARK,0,5,0.0,3.14,wordfreq,normal
LASC,0,0,,0.0,wordfreq,normal
LASE,17,0,1.0,1.62,wordfreq,normal
LASR,0,0,,1.11,wordfreq,normal
LATA,0,0,,2.48,wordfreq,normal
LATAU,0,0,,0.0,wordfreq,normal
LATAW,0,0,,0.0,wordfreq,normal
LATR,0,0,,1.14,wordfreq,normal
LAUR,2,0,1.0,1.91,wordfreq,normal
LAWR,0,0,,1.34,wordfreq,normal
LAZR,28,2,0.933,0.0,case_ratio,normal
LBAY,0,0,,0.0,wordfreq,normal
LBGJ,0,0,,0.0,wordfreq,normal
LBRDA,0,0,,0.0,wordfreq,normal
LBRDK,1,0,1.0,0.0,wordfreq,normal
LBRDP,0,0,,0.0,wordfreq,normal
LBRT,1,0,1.0,0.0,wordfreq,normal
LBRX,0,0,,0.0,wordfreq,normal
LBTYA,1,0,1.0,0.0,wordfreq,normal
LBTYB,0,0,,0.0,wordfreq,normal
LBTYK,0,0,,0.0,wordfreq,normal
LCAP,0,0,,0.0,wordfreq,normal
LCCC,0,0,,1.32,wordfreq,normal
LCCCR,0,0,,0.0,wordfreq,normal
LCCCU,0,0,,0.0,wordfreq,normal
LCDL,1,0,1.0,0.0,wordfreq,normal
LCDS,0,0,,2.17,wordfreq,normal
LCFY,0,0,,0.0,wordfreq,normal
LCFYW,0,0,,0.0,wordfreq,normal
LCID,77,5,0.939,0.0,case_ratio,normal
LCII,2,0,1.0,0.0,wordfreq,normal
LCLG,0,0,,0.0,wordfreq,normal
LCLN,0,0,,0.0,wordfreq,normal
LCNB,0,0,,0.0,wordfreq,normal
LCOW,0,0,,0.0,wordfreq,normal
LCTD,0,0,,0.0,wordfreq,normal
LCTU,0,0,,0.0,wordfreq,normal
LCTX,1,0,1.0,0.0,wordfreq,normal
LCUT,0,0,,0.0,wordfreq,normal
LDDR,0,0,,0.0,wordfreq,normal
LDEM,1,0,1.0,0.0,wordfreq,normal
LDOS,1,0,1.0,1.26,wordfreq,normal
LDRC,0,0,,0.0,wordfreq,normal
LDRH,0,0,,0.0,wordfreq,normal
LDRI,0,0,,0.0,wordfreq,normal
LDRT,0,0,,0.0,wordfreq,normal
LDRX,0,0,,0.0,wordfreq,normal
LDSF,0,0,,0.0,wordfreq,normal
LDUR,0,0,,0.0,wordfreq,normal
LEAD,2,1081,0.002,5.2,case_ratio,cashtag_only
LECO,0,0,,1.3,wordfreq,normal
LEDS,2,4,0.333,3.12,wordfreq,normal
LEGH,0,0,,1.71,wordfreq,normal
LEGN,0,0,,0.0,wordfreq,normal
LEGO,6,11,0.353,3.83,wordfreq,cashtag_only
LEGR,1,0,1.0,0.0,wordfreq,normal
LEMB,0,0,,0.0,wordfreq,normal
LEND,11,262,0.04,3.92,case_ratio,cashtag_only
LENS,3,36,0.077,4.17,case_ratio,cashtag_only
LENZ,0,0,,2.47,wordfreq,normal
LESL,0,0,,0.0,wordfreq,normal
LEUX,0,0,,0.0,wordfreq,normal
LEVI,23,17,0.575,3.54,case_ratio,normal
LEXI,0,0,,3.04,wordfreq,normal
LEXX,2,0,1.0,1.9,wordfreq,normal
LFAC,0,0,,0.0,wordfreq,normal
LFACU,0,0,,0.0,wordfreq,normal
LFACW,0,0,,0.0,wordfreq,normal
LFAI,0,0,,0.0,wordfreq,normal
LFAO,0,0,,0.0,wordfreq,normal
LFAW,0,0,,0.0,wordfreq,normal
LFBE,0,0,,0.0,wordfreq,normal
LFCR,0,0,,0.0,wordfreq,normal
LFDR,0,0,,0.0,wordfreq,normal
LFEQ,0,0,,0.0,wordfreq,normal
LFGY,0,0,,0.0,wordfreq,normal
LFMD,2,0,1.0,0.0,wordfreq,normal
LFMDP,0,0,,0.0,wordfreq,normal
LFSC,0,0,,0.0,wordfreq,normal
LFST,0,0,,0.0,wordfreq,normal
LFTO,1,0,1.0,0.0,wordfreq,normal
LFUS,2,0,1.0,0.0,wordfreq,normal
LFVN,2,0,1.0,0.0,wordfreq,normal
LFWD,0,0,,0.0,wordfreq,normal
LGCF,0,0,,0.0,wordfreq,normal
LGCL,0,0,,0.0,wordfreq,normal
LGCY,3,1,0.75,0.0,wordfreq,normal
LGDX,0,0,,0.0,wordfreq,normal
LGHL,7,0,1.0,0.0,wordfreq,normal
LGHT,0,0,,0.0,wordfreq,normal
LGIH,1,0,1.0,0.0,wordfreq,normal
LGLV,0,0,,0.0,wordfreq,normal
LGND,11,0,1.0,0.0,wordfreq,normal
LGOV,0,0,,0.0,wordfreq,normal
LGPS,0,0,,0.0,wordfreq,normal
LGRO,0,0,,0.0,wordfreq,normal
LGVN,4,0,1.0,0.0,wordfreq,normal
LHAI,0,0,,0.0,wordfreq,normal
LHSW,2,0,1.0,0.0,wordfreq,normal
LIAE,0,0,,0.0,wordfreq,normal
LIAM,0,4,0.0,3.93,wordfreq,cashtag_only
LIAU,0,0,,1.21,wordfreq,normal
LIBD,0,0,,0.0,wordfreq,normal
LICN,5,0,1.0,0.0,wordfreq,normal
LIDR,0,0,,0.0,wordfreq,normal
LIDRW,0,0,,0.0,wordfreq,normal
LIEN,2,125,0.016,3.2,case_ratio,cashtag_only
LIFE,69,6550,0.01,5.89,case_ratio,cashtag_only
LIFT,12,172,0.065,4.5,case_ratio,cashtag_only
LILA,0,0,,3.05,wordfreq,normal
LILAK,1,0,1.0,0.0,wordfreq,normal
LILAP,0,0,,0.0,wordfreq,normal
LIME,0,6,0.0,3.86,wordfreq,cashtag_only
LIMI,0,0,,1.67,wordfreq,normal
LIMN,0,0,,1.42,wordfreq,normal
LIMNW,0,0,,0.0,wordfreq,normal
LINC,0,0,,2.46,wordfreq,normal
LIND,4,3,0.571,2.82,wordfreq,normal
LINE,382,3036,0.112,5.49,case_ratio,cashtag_only
LINK,614,2697,0.185,4.99,case_ratio,cashtag_only
LINT,0,0,,2.99,wordfreq,normal
LION,2,46,0.042,4.25,case_ratio,cashtag_only
LIQT,1,0,1.0,0.0,wordfreq,normal
LITB,1,0,1.0,0.0,wordfreq,normal
LITE,20,48,0.294,3.53,case_ratio,cashtag_only
LITL,0,0,,0.0,wordfreq,normal
LITP,0,0,,0.0,wordfreq,normal
LITS,0,0,,1.76,wordfreq,normal
LITU,0,1,0.0,0.0,wordfreq,normal
LITX,0,0,,0.0,wordfreq,normal
LITZ,0,0,,1.61,wordfreq,normal
LIVE,672,7457,0.083,5.54,case_ratio,cashtag_only
LIVN,0,0,,0.0,wordfreq,normal
LIXT,2,0,1.0,0.0,wordfreq,normal
LJAN,0,0,,0.0,wordfreq,normal
LJUL,0,0,,0.0,wordfreq,normal
LKFN,0,0,,0.0,wordfreq,normal
LKFT,0,0,,0.0,wordfreq,normal
LKOR,0,0,,0.0,wordfreq,normal
LKSP,0,0,,0.0,wordfreq,normal
LKSPR,0,0,,0.0,wordfreq,normal
LKSPU,0,0,,0.0,wordfreq,normal
LLDR,0,0,,0.0,wordfreq,normal
LLYVA,0,0,,0.0,wordfreq,normal
LLYVK,0,0,,0.0,wordfreq,normal
LLYX,0,0,,0.0,wordfreq,normal
LMAT,0,0,,0.0,wordfreq,normal
LMBS,0,0,,0.0,wordfreq,normal
LMFA,9,3,0.75,0.0,wordfreq,normal
LMND,29,1,0.967,0.0,case_ratio,normal
LMNR,2,0,1.0,0.0,wordfreq,normal
LMNX,0,0,,0.0,wordfreq,normal
LMRI,0,0,,0.0,wordfreq,normal
LMTL,0,0,,0.0,wordfreq,normal
LMUB,0,0,,0.0,wordfreq,normal
LNAI,2,0,1.0,0.0,wordfreq,normal
LNGX,0,0,,0.0,wordfreq,normal
LNKS,0,0,,0.0,wordfreq,normal
LNOK,0,0,,0.0,wordfreq,normal
LNSR,0,0,,0.0,wordfreq,normal
LNTH,1,0,1.0,0.0,wordfreq,normal
LNZA,3,0,1.0,0.0,wordfreq,normal
LNZAW,0,0,,0.0,wordfreq,normal
LOAN,36,13548,0.003,4.68,case_ratio,cashtag_only
LOAR,0,0,,1.46,wordfreq,normal
LOBO,1,0,1.0,2.8,wordfreq,normal
LOCL,2,0,1.0,0.0,wordfreq,normal
LOCO,0,0,,3.21,wordfreq,normal
LOCT,0,0,,0.0,wordfreq,normal
LODE,15,5,0.75,2.71,wordfreq,normal
LODI,0,1,0.0,2.62,wordfreq,normal
LOFF,0,0,,1.33,wordfreq,normal
LOGI,20,0,1.0,1.91,wordfreq,normal
LOGO,6,198,0.029,4.28,case_ratio,cashtag_only
LOHA,0,0,,1.21,wordfreq,normal
LOMA,1,0,1.0,2.86,wordfreq,normal
LONA,0,0,,2.05,wordfreq,normal
LONZ,0,0,,0.0,wordfreq,normal
LOOP,4,173,0.023,4.29,case_ratio,cashtag_only
LOPE,2,0,1.0,2.56,wordfreq,normal
LOPP,0,29,0.0,1.42,wordfreq,normal
LOTI,0,0,,1.83,wordfreq,normal
LOTWW,0,0,,0.0,wordfreq,normal
LOUP,0,3,0.0,2.47,wordfreq,normal
LOVE,134,3694,0.035,5.82,case_ratio,cashtag_only
LOWV,0,0,,0.0,wordfreq,normal
LPAA,0,0,,0.0,wordfreq,normal
LPAAU,0,0,,0.0,wordfreq,normal
LPAAW,0,0,,0.0,wordfreq,normal
LPBB,0,0,,0.0,wordfreq,normal
LPBBU,0,0,,0.0,wordfreq,normal
LPBBW,0,0,,0.0,wordfreq,normal
LPCN,16,0,1.0,0.0,wordfreq,normal
LPCV,0,0,,0.0,wordfreq,normal
LPCVU,0,0,,0.0,wordfreq,normal
LPCVW,0,0,,0.0,wordfreq,normal
LPLA,0,0,,0.0,wordfreq,normal
LPRE,0,0,,0.0,wordfreq,normal
LPRO,0,0,,0.0,wordfreq,normal
LPSN,15,0,1.0,0.0,wordfreq,normal
LPTH,9,0,1.0,0.0,wordfreq,normal
LQAI,0,0,,0.0,wordfreq,normal
LQDA,10,2,0.833,0.0,wordfreq,normal
LQDB,0,0,,0.0,wordfreq,normal
LQDH,0,0,,0.0,wordfreq,normal
LQDI,0,0,,0.0,wordfreq,normal
LQDM,0,0,,0.0,wordfreq,normal
LQDT,0,0,,0.0,wordfreq,normal
LQDW,0,0,,0.0,wordfreq,normal
LQID,2,0,1.0,0.0,wordfreq,normal
LQTI,0,0,,0.0,wordfreq,normal
LRCU,0,0,,0.0,wordfreq,normal
LRCX,15,1,0.938,0.0,wordfreq,normal
LRGC,0,0,,0.0,wordfreq,normal
LRGE,0,0,,0.0,wordfreq,normal
LRGF,0,0,,0.0,wordfreq,normal
LRGG,0,0,,0.0,wordfreq,normal
LRHC,1,0,1.0,0.0,wordfreq,normal
LRMR,1,0,1.0,0.0,wordfreq,normal
LRND,0,0,,0.0,wordfreq,normal
LRNX,0,0,,0.0,wordfreq,normal
LRNZ,0,0,,0.0,wordfreq,normal
LSAF,0,0,,0.0,wordfreq,normal
LSAK,0,0,,0.0,wordfreq,normal
LSAT,5,0,1.0,2.6,wordfreq,normal
LSBK,2,0,1.0,0.0,wordfreq,normal
LSCC,1,0,1.0,0.0,wordfreq,normal
LSCP,0,0,,0.0,wordfreq,normal
LSEQ,0,0,,0.0,wordfreq,normal
LSGR,0,0,,0.0,wordfreq,normal
LSPD,17,0,1.0,0.0,wordfreq,normal
LSTA,0,0,,1.27,wordfreq,normal
LSTB,0,0,,0.0,wordfreq,normal
LSTR,4,1,0.8,0.0,wordfreq,normal
LSVD,0,0,,0.0,wordfreq,normal
LTAX,0,0,,0.0,wordfreq,normal
LTBR,3,0,1.0,0.0,wordfreq,normal
LTCC,0,0,,1.12,wordfreq,normal
LTGRU,0,0,,0.0,wordfreq,normal
LTPZ,0,0,,0.0,wordfreq,normal
LTRN,4,0,1.0,0.0,wordfreq,normal
LTRX,0,0,,0.0,wordfreq,normal
LTRYW,0,0,,0.0,wordfreq,normal
LTTI,0,0,,0.0,wordfreq,normal
LUCD,0,0,,0.0,wordfreq,normal
LUCK,12,1132,0.01,4.91,case_ratio,cashtag_only
LUCY,0,4,0.0,4.07,wordfreq,cashtag_only
LUCYW,0,0,,0.0,wordfreq,normal
LULG,0,0,,0.0,wordfreq,normal
LULU,102,20,0.836,3.33,case_ratio,normal
LUMN,37,1,0.974,0.0,case_ratio,normal
LUNG,0,61,0.0,4.1,case_ratio,cashtag_only
LUNL,0,0,,0.0,wordfreq,normal
LUNR,15,4,0.789,0.0,wordfreq,normal
LUXE,1,3,0.25,2.99,wordfreq,normal
LVDS,0,0,,1.44,wordfreq,normal
LVHD,1,0,1.0,0.0,wordfreq,normal
LVHI,0,0,,0.0,wordfreq,normal
LVIG,0,0,,0.0,wordfreq,normal
LVLN,0,0,,0.0,wordfreq,normal
LVLU,0,0,,0.0,wordfreq,normal
LVWR,1,0,1.0,0.0,wordfreq,normal
LWAC,0,0,,0.0,wordfreq,normal
LWACU,0,0,,0.0,wordfreq,normal
LWACW,0,0,,0.0,wordfreq,normal
LWAY,2,0,1.0,0.0,wordfreq,normal
LWLG,4,0,1.0,0.0,wordfreq,normal
LXEH,0,0,,0.0,wordfreq,normal
LXEO,0,0,,0.0,wordfreq,normal
LXFR,0,0,,0.0,wordfreq,normal
LXRX,6,0,1.0,0.0,wordfreq,normal
LYEL,1,0,1.0,0.0,wordfreq,normal
LYFT,46,176,0.207,3.14,case_ratio,cashtag_only
LYLD,0,0,,0.0,wordfreq,normal
LYTS,0,0,,0.0,wordfreq,normal
LZMH,0,0,,0.0,wordfreq,normal
MAAS,1,2,0.333,2.61,wordfreq,normal
MAAY,0,0,,0.0,wordfreq,normal
MACI,0,0,,2.04,wordfreq,normal
MACIU,0,0,,0.0,wordfreq,normal
MACIW,0,0,,0.0,wordfreq,normal
MADE,50,9238,0.005,5.92,case_ratio,cashtag_only
MAGA,13,2,0.867,3.3,wordfreq,normal
MAGC,0,0,,0.0,wordfreq,normal
MAGG,0,0,,1.16,wordfreq,normal
MAGH,0,0,,1.48,wordfreq,normal
MAGN,1,0,1.0,1.4,wordfreq,normal
MAGO,0,0,,2.06,wordfreq,normal
MAGS,7,2,0.778,3.05,wordfreq,normal
MAGX,0,0,,0.0,wordfreq,normal
MAGY,0,0,,0.0,wordfreq,normal
MAIA,1,0,1.0,2.98,wordfreq,normal
MAIN,36,2305,0.015,5.24,case_ratio,cashtag_only
MAIR,0,0,,2.67,wordfreq,normal
MAKO,1,1,0.5,2.97,wordfreq,normal
MAKX,0,0,,0.0,wordfreq,normal
MAMA,1,32,0.03,4.24,case_ratio,cashtag_only
MAMB,0,0,,0.0,wordfreq,normal
MAMK,0,0,,0.0,wordfreq,normal
MAMO,0,0,,2.19,wordfreq,normal
MANE,1,1,0.5,3.33,wordfreq,normal
MANH,0,0,,1.55,wordfreq,normal
MANI,0,3,0.0,3.23,wordfreq,normal
MANU,6,1,0.857,3.34,wordfreq,normal
MAPP,0,0,,2.38,wordfreq,normal
MARA,125,22,0.85,3.45,case_ratio,normal
MARM,0,0,,1.51,wordfreq,normal
MARO,2,0,1.0,2.42,wordfreq,normal
MARPS,3,0,1.0,0.0,wordfreq,normal
MARS,55,234,0.19,4.27,case_ratio,cashtag_only
MART,1,43,0.023,3.69,case_ratio,cashtag_only
MARU,0,0,,2.88,wordfreq,normal
MARW,0,0,,1.05,wordfreq,normal
MARZ,0,0,,1.85,wordfreq,normal
MASK,7,86,0.075,4.31,case_ratio,cashtag_only
MASS,13,642,0.02,4.87,case_ratio,cashtag_only
MATE,0,50,0.0,4.55,case_ratio,cashtag_only
MATH,8,1002,0.008,4.45,case_ratio,cashtag_only
MATV,0,0,,1.14,wordfreq,normal
MATW,1,0,1.0,0.0,wordfreq,normal
MATX,0,0,,1.12,wordfreq,normal
MAUG,0,0,,0.0,wordfreq,normal
MAVF,0,0,,0.0,wordfreq,normal
MAXI,0,33,0.0,3.26,case_ratio,cashtag_only
MAXJ,0,0,,0.0,wordfreq,normal
MAYC,1,0,1.0,0.0,wordfreq,normal
MAYM,0,0,,0.0,wordfreq,normal
MAYP,0,0,,0.0,wordfreq,normal
MAYS,0,7,0.0,3.03,wordfreq,normal
MAYT,0,0,,0.0,wordfreq,normal
MAYU,0,0,,2.16,wordfreq,normal
MAYW,0,0,,0.0,wordfreq,normal
MAYZ,0,0,,0.0,wordfreq,normal
MAZE,1,10,0.091,3.65,wordfreq,cashtag_only
MBAI,2,0,1.0,0.0,wordfreq,normal
MBAV,0,0,,0.0,wordfreq,normal
MBAVU,0,0,,0.0,wordfreq,normal
MBAVW,0,0,,0.0,wordfreq,normal
MBBA,0,0,,0.0,wordfreq,normal
MBBB,0,0,,0.0,wordfreq,normal
MBBC,0,0,,0.0,wordfreq,normal
MBCE,0,0,,0.0,wordfreq,normal
MBGL,0,0,,0.0,wordfreq,normal
MBIN,0,0,,0.0,wordfreq,normal
MBINL,0,0,,0.0,wordfreq,normal
MBINM,0,0,,0.0,wordfreq,normal
MBINN,0,0,,0.0,wordfreq,normal
MBIO,6,0,1.0,0.0,wordfreq,normal
MBLY,3,0,1.0,0.0,wordfreq,normal
MBND,0,0,,0.0,wordfreq,normal
MBNKO,0,0,,0.0,wordfreq,normal
MBOT,2,0,1.0,0.0,wordfreq,normal
MBOX,1,0,1.0,1.29,wordfreq,normal
MBRX,13,0,1.0,0.0,wordfreq,normal
MBSD,0,0,,0.0,wordfreq,normal
MBSF,0,0,,0.0,wordfreq,normal
MBSX,0,0,,0.0,wordfreq,normal
MBUU,4,0,1.0,0.0,wordfreq,normal
MBVI,0,0,,0.0,wordfreq,normal
MBVIU,0,0,,0.0,wordfreq,normal
MBVIW,0,0,,0.0,wordfreq,normal
MBWM,2,0,1.0,0.0,wordfreq,normal
MCAH,0,0,,0.0,wordfreq,normal
MCAHR,0,0,,0.0,wordfreq,normal
MCAHU,0,0,,0.0,wordfreq,normal
MCBS,0,0,,1.07,wordfreq,normal
MCDS,1,0,1.0,1.88,wordfreq,normal
MCFT,5,0,1.0,0.0,wordfreq,normal
MCGA,1,0,1.0,1.1,wordfreq,normal
MCGAU,0,0,,0.0,wordfreq,normal
MCGAW,0,0,,1.71,wordfreq,normal
MCHB,0,0,,0.0,wordfreq,normal
MCHG,0,0,,0.0,wordfreq,normal
MCHI,5,0,1.0,0.0,wordfreq,normal
MCHP,5,0,1.0,0.0,wordfreq,normal
MCHPP,0,0,,0.0,wordfreq,normal
MCHS,0,0,,1.39,wordfreq,normal
MCHU,0,0,,0.0,wordfreq,normal
MCHX,1,1,0.5,0.0,wordfreq,normal
MCOW,0,0,,0.0,wordfreq,normal
MCRB,6,0,1.0,0.0,wordfreq,normal
MCRI,0,0,,0.0,wordfreq,normal
MCRP,0,0,,0.0,wordfreq,normal
MCTA,0,0,,0.0,wordfreq,normal
MCVT,0,0,,0.0,wordfreq,normal
MDAA,0,0,,0.0,wordfreq,normal
MDAI,3,0,1.0,0.0,wordfreq,normal
MDAIW,0,0,,0.0,wordfreq,normal
MDBH,0,0,,0.0,wordfreq,normal
MDCR,0,0,,0.0,wordfreq,normal
MDCX,0,0,,0.0,wordfreq,normal
MDCXW,0,0,,0.0,wordfreq,normal
MDEV,0,0,,0.0,wordfreq,normal
MDGL,0,0,,0.0,wordfreq,normal
MDIA,1,0,1.0,0.0,wordfreq,normal
MDIV,0,0,,1.11,wordfreq,normal
MDLN,0,0,,0.0,wordfreq,normal
MDLV,0,0,,0.0,wordfreq,normal
MDLZ,14,0,1.0,0.0,wordfreq,normal
MDPL,0,0,,0.0,wordfreq,normal
MDRR,3,0,1.0,0.0,wordfreq,normal
MDST,0,0,,0.0,wordfreq,normal
MDWD,0,0,,0.0,wordfreq,normal
MDXG,11,0,1.0,0.0,wordfreq,normal
MDXH,0,0,,0.0,wordfreq,normal
MDYG,1,0,1.0,0.0,wordfreq,normal
MDYV,0,0,,0.0,wordfreq,normal
MEAR,0,0,,1.57,wordfreq,normal
MEDI,0,14,0.0,2.85,wordfreq,normal
MEDP,1,0,1.0,0.0,wordfreq,normal
MEDX,2,2,0.5,1.21,wordfreq,normal
MEGI,0,0,,1.41,wordfreq,normal
MEGL,4,0,1.0,0.0,wordfreq,normal
MELI,12,3,0.8,2.04,wordfreq,normal
MEMA,0,1,0.0,1.77,wordfreq,normal
MEME,86,1646,0.05,3.91,case_ratio,cashtag_only
MEMS,1,0,1.0,2.59,wordfreq,normal
MEMX,3,0,1.0,0.0,wordfreq,normal
MEMY,0,0,,0.0,wordfreq,normal
MENS,0,10,0.0,3.45,wordfreq,normal
MEOH,0,0,,1.45,wordfreq,normal
MERC,1,0,1.0,2.81,wordfreq,normal
MESH,0,13,0.0,3.75,wordfreq,cashtag_only
MESHU,0,0,,0.0,wordfreq,normal
MESHW,0,0,,0.0,wordfreq,normal
MESO,1,0,1.0,2.43,wordfreq,normal
META,170,412,0.292,3.74,case_ratio,cashtag_only
METC,0,0,,1.06,wordfreq,normal
METCB,0,0,,0.0,wordfreq,normal
METCI,0,0,,0.0,wordfreq,normal
METCZ,0,0,,0.0,wordfreq,normal
METD,0,0,,0.0,wordfreq,normal
METL,0,0,,1.2,wordfreq,normal
METU,0,0,,1.66,wordfreq,normal
METV,0,0,,1.43,wordfreq,normal
METW,0,0,,0.0,wordfreq,normal
MEVO,0,0,,1.03,wordfreq,normal
MEVOU,0,0,,0.0,wordfreq,normal
MEVOW,0,0,,0.0,wordfreq,normal
MEXX,1,0,1.0,1.11,wordfreq,normal
MFAN,0,0,,0.0,wordfreq,normal
MFAO,0,0,,0.0,wordfreq,normal
MFDX,0,0,,0.0,wordfreq,normal
MFEB,0,0,,0.0,wordfreq,normal
MFEM,1,0,1.0,0.0,wordfreq,normal
MFIC,0,0,,0.0,wordfreq,normal
MFICL,0,0,,0.0,wordfreq,normal
MFIG,0,0,,0.0,wordfreq,normal
MFIN,0,0,,1.19,wordfreq,normal
MFLX,0,0,,0.0,wordfreq,normal
MFMO,0,0,,0.0,wordfreq,normal
MFPVV,0,0,,0.0,wordfreq,normal
MFSB,0,0,,0.0,wordfreq,normal
MFSG,0,0,,0.0,wordfreq,normal
MFSI,0,0,,0.0,wordfreq,normal
MFSM,0,0,,0.0,wordfreq,normal
MFSV,0,0,,0.0,wordfreq,normal
MFUL,0,0,,0.0,wordfreq,normal
MFUS,0,0,,0.0,wordfreq,normal
MFUT,0,0,,0.0,wordfreq,normal
MFVL,0,0,,0.0,wordfreq,normal
MGEE,0,0,,0.0,wordfreq,normal
MGIH,0,0,,0.0,wordfreq,normal
